lang,text_id,aoi_index,aoi_text,aoi_text_ws_after
en,mistral_greedy_search_item68,15,and,True
en,mistral_greedy_search_item68,16,delivering,True
en,mistral_greedy_search_item68,17,better,True
en,mistral_greedy_search_item68,18,services,True
en,mistral_greedy_search_item68,19,to,True
en,mistral_greedy_search_item68,20,"citizens,",True
en,mistral_greedy_search_item68,21,to,True
en,mistral_greedy_search_item68,22,helping,True
en,mistral_greedy_search_item68,23,in,True
en,mistral_greedy_search_item68,24,decision-making,True
en,mistral_greedy_search_item68,25,and,True
en,mistral_greedy_search_item68,26,solving,True
en,mistral_greedy_search_item68,27,complex,True
en,mistral_greedy_search_item68,28,problems.,True
en,mistral_greedy_search_item68,29,Some,True
en,mistral_greedy_search_item68,30,possible,True
en,mistral_greedy_search_item68,31,use,True
en,mistral_greedy_search_item68,32,cases,True
en,mistral_greedy_search_item68,33,of,True
en,mistral_greedy_search_item68,34,AI,True
en,mistral_greedy_search_item68,35,in,True
en,mistral_greedy_search_item68,36,government,True
en,mistral_greedy_search_item68,37,include:,True
en,mistral_greedy_search_item68,38,1.,True
en,mistral_greedy_search_item68,39,Improving,True
en,mistral_greedy_search_item68,40,efficiency:,True
en,mistral_greedy_search_item68,41,AI,True
en,mistral_greedy_search_item68,42,can,True
en,mistral_greedy_search_item68,43,automate,True
en,mistral_greedy_search_item68,44,many,True
en,mistral_greedy_search_item68,45,routine,True
en,mistral_greedy_search_item68,46,"tasks,",True
en,mistral_greedy_search_item68,47,such,True
en,mistral_greedy_search_item68,48,as,True
en,mistral_greedy_search_item68,49,data,True
en,mistral_greedy_search_item68,50,"entry,",True
en,mistral_greedy_search_item68,51,"scheduling,",True
en,mistral_greedy_search_item68,52,and,True
en,mistral_greedy_search_item68,53,processing,True
en,mistral_greedy_search_item68,54,"payments,",True
en,mistral_greedy_search_item68,55,freeing,True
en,mistral_greedy_search_item68,56,up,True
en,mistral_greedy_search_item68,57,time,True
en,mistral_greedy_search_item68,58,for,True
en,mistral_greedy_search_item68,59,government,True
en,mistral_greedy_search_item68,60,employees,True
en,mistral_greedy_search_item68,61,to,True
en,mistral_greedy_search_item68,62,focus,True
en,mistral_greedy_search_item68,63,on,True
en,mistral_greedy_search_item68,64,more,True
en,mistral_greedy_search_item68,65,important,True
en,mistral_greedy_search_item68,66,tasks.,True
en,mistral_greedy_search_item68,67,2.,True
en,mistral_greedy_search_item68,68,Delivering,True
en,mistral_greedy_search_item68,69,better,True
en,mistral_greedy_search_item68,70,services:,True
en,mistral_greedy_search_item68,71,AI,True
en,mistral_greedy_search_item68,72,can,True
en,mistral_greedy_search_item68,73,be,True
en,mistral_greedy_search_item68,74,used,True
en,mistral_greedy_search_item68,75,to,True
en,mistral_greedy_search_item68,76,improve,True
en,mistral_greedy_search_item68,77,the,True
en,mistral_greedy_search_item68,78,delivery,True
en,mistral_greedy_search_item68,79,of,True
en,mistral_greedy_search_item68,80,government,True
en,mistral_greedy_search_item68,81,"services,",True
en,mistral_greedy_search_item68,82,such,True
en,mistral_greedy_search_item68,83,as,True
en,mistral_greedy_search_item68,84,"healthcare,",True
en,mistral_greedy_search_item68,85,"education,",True
en,mistral_greedy_search_item68,86,and,True
en,mistral_greedy_search_item68,87,social,True
en,mistral_greedy_search_item68,88,services.,False
en,mistral_greedy_search_item69,0,The,True
en,mistral_greedy_search_item69,1,Industrial,True
en,mistral_greedy_search_item69,2,Revolution,True
en,mistral_greedy_search_item69,3,was,True
en,mistral_greedy_search_item69,4,a,True
en,mistral_greedy_search_item69,5,period,True
en,mistral_greedy_search_item69,6,of,True
en,mistral_greedy_search_item69,7,significant,True
en,mistral_greedy_search_item69,8,economic,True
en,mistral_greedy_search_item69,9,and,True
en,mistral_greedy_search_item69,10,societal,True
en,mistral_greedy_search_item69,11,change,True
en,mistral_greedy_search_item69,12,that,True
en,mistral_greedy_search_item69,13,began,True
en,mistral_greedy_search_item69,14,in,True
en,mistral_greedy_search_item69,15,the,True
en,mistral_greedy_search_item69,16,late,True
en,mistral_greedy_search_item69,17,18th,True
en,mistral_greedy_search_item69,18,century,True
en,mistral_greedy_search_item69,19,and,True
en,mistral_greedy_search_item69,20,continued,True
en,mistral_greedy_search_item69,21,through,True
en,mistral_greedy_search_item69,22,the,True
en,mistral_greedy_search_item69,23,19th,True
en,mistral_greedy_search_item69,24,century.,True
en,mistral_greedy_search_item69,25,It,True
en,mistral_greedy_search_item69,26,was,True
en,mistral_greedy_search_item69,27,characterized,True
en,mistral_greedy_search_item69,28,by,True
en,mistral_greedy_search_item69,29,the,True
en,mistral_greedy_search_item69,30,development,True
en,mistral_greedy_search_item69,31,of,True
en,mistral_greedy_search_item69,32,new,True
en,mistral_greedy_search_item69,33,"technologies,",True
en,mistral_greedy_search_item69,34,the,True
en,mistral_greedy_search_item69,35,growth,True
en,mistral_greedy_search_item69,36,of,True
en,mistral_greedy_search_item69,37,"factories,",True
en,mistral_greedy_search_item69,38,and,True
en,mistral_greedy_search_item69,39,the,True
en,mistral_greedy_search_item69,40,rise,True
en,mistral_greedy_search_item69,41,of,True
en,mistral_greedy_search_item69,42,a,True
en,mistral_greedy_search_item69,43,new,True
en,mistral_greedy_search_item69,44,class,True
en,mistral_greedy_search_item69,45,of,True
en,mistral_greedy_search_item69,46,industrialists,True
en,mistral_greedy_search_item69,47,and,True
en,mistral_greedy_search_item69,48,entrepreneurs.,True
en,mistral_greedy_search_item69,49,If,True
en,mistral_greedy_search_item69,50,the,True
en,mistral_greedy_search_item69,51,Industrial,True
en,mistral_greedy_search_item69,52,Revolution,True
en,mistral_greedy_search_item69,53,were,True
en,mistral_greedy_search_item69,54,to,True
en,mistral_greedy_search_item69,55,happen,True
en,mistral_greedy_search_item69,56,in,True
en,mistral_greedy_search_item69,57,"reverse,",True
en,mistral_greedy_search_item69,58,several,True
en,mistral_greedy_search_item69,59,economic,True
en,mistral_greedy_search_item69,60,and,True
en,mistral_greedy_search_item69,61,societal,True
en,mistral_greedy_search_item69,62,changes,True
en,mistral_greedy_search_item69,63,would,True
en,mistral_greedy_search_item69,64,have,True
en,mistral_greedy_search_item69,65,to,True
en,mistral_greedy_search_item69,66,occur.,True
en,mistral_greedy_search_item69,67,Here,True
en,mistral_greedy_search_item69,68,are,True
en,mistral_greedy_search_item69,69,a,True
en,mistral_greedy_search_item69,70,few,True
en,mistral_greedy_search_item69,71,possibilities:,True
en,mistral_greedy_search_item69,72,1.,True
en,mistral_greedy_search_item69,73,The,True
en,mistral_greedy_search_item69,74,growth,True
en,mistral_greedy_search_item69,75,of,True
en,mistral_greedy_search_item69,76,agriculture:,True
en,mistral_greedy_search_item69,77,The,True
en,mistral_greedy_search_item69,78,Industrial,True
en,mistral_greedy_search_item69,79,Revolution,True
en,mistral_greedy_search_item69,80,was,True
en,mistral_greedy_search_item69,81,driven,True
en,mistral_greedy_search_item69,82,in,True
en,mistral_greedy_search_item69,83,part,True
en,mistral_greedy_search_item69,84,by,True
en,mistral_greedy_search_item69,85,the,True
en,mistral_greedy_search_item69,86,growth,True
en,mistral_greedy_search_item69,87,of,True
en,mistral_greedy_search_item69,88,"agriculture,",True
en,mistral_greedy_search_item69,89,which,True
en,mistral_greedy_search_item69,90,allowed,True
en,mistral_greedy_search_item69,91,for,True
en,mistral_greedy_search_item69,92,the,True
en,mistral_greedy_search_item69,93,production,True
en,mistral_greedy_search_item69,94,of,True
en,mistral_greedy_search_item69,95,more,True
en,mistral_greedy_search_item69,96,food,True
en,mistral_greedy_search_item69,97,and,True
en,mistral_greedy_search_item69,98,the,True
en,mistral_greedy_search_item69,99,growth,True
en,mistral_greedy_search_item69,100,of,True
en,mistral_greedy_search_item69,101,a,True
en,mistral_greedy_search_item69,102,larger,True
en,mistral_greedy_search_item69,103,population.,False
en,mistral_greedy_search_item71,0,In,True
en,mistral_greedy_search_item71,1,order,True
en,mistral_greedy_search_item71,2,for,True
en,mistral_greedy_search_item71,3,mankind,True
en,mistral_greedy_search_item71,4,to,True
en,mistral_greedy_search_item71,5,live,True
en,mistral_greedy_search_item71,6,on,True
en,mistral_greedy_search_item71,7,"Mars,",True
en,mistral_greedy_search_item71,8,several,True
en,mistral_greedy_search_item71,9,measures,True
en,mistral_greedy_search_item71,10,would,True
en,mistral_greedy_search_item71,11,need,True
en,mistral_greedy_search_item71,12,to,True
en,mistral_greedy_search_item71,13,be,True
en,mistral_greedy_search_item71,14,undertaken.,True
en,mistral_greedy_search_item71,15,First,True
en,mistral_greedy_search_item71,16,and,True
en,mistral_greedy_search_item71,17,"foremost,",True
en,mistral_greedy_search_item71,18,extensive,True
en,mistral_greedy_search_item71,19,research,True
en,mistral_greedy_search_item71,20,and,True
en,mistral_greedy_search_item71,21,exploration,True
en,mistral_greedy_search_item71,22,of,True
en,mistral_greedy_search_item71,23,the,True
en,mistral_greedy_search_item71,24,planet,True
en,mistral_greedy_search_item71,25,would,True
en,mistral_greedy_search_item71,26,need,True
en,mistral_greedy_search_item71,27,to,True
en,mistral_greedy_search_item71,28,be,True
en,mistral_greedy_search_item71,29,conducted,True
en,mistral_greedy_search_item71,30,in,True
en,mistral_greedy_search_item71,31,order,True
en,mistral_greedy_search_item71,32,to,True
en,mistral_greedy_search_item71,33,better,True
en,mistral_greedy_search_item71,34,understand,True
en,mistral_greedy_search_item71,35,its,True
en,mistral_greedy_search_item71,36,"environment,",True
en,mistral_greedy_search_item71,37,"climate,",True
en,mistral_greedy_search_item71,38,and,True
en,mistral_greedy_search_item71,39,potential,True
en,mistral_greedy_search_item71,40,resources.,True
en,mistral_greedy_search_item71,41,This,True
en,mistral_greedy_search_item71,42,would,True
en,mistral_greedy_search_item71,43,involve,True
en,mistral_greedy_search_item71,44,sending,True
en,mistral_greedy_search_item71,45,unmanned,True
en,mistral_greedy_search_item71,46,missions,True
en,mistral_greedy_search_item71,47,to,True
en,mistral_greedy_search_item71,48,Mars,True
en,mistral_greedy_search_item71,49,to,True
en,mistral_greedy_search_item71,50,gather,True
en,mistral_greedy_search_item71,51,data,True
en,mistral_greedy_search_item71,52,and,True
en,mistral_greedy_search_item71,53,"samples,",True
en,mistral_greedy_search_item71,54,as,True
en,mistral_greedy_search_item71,55,well,True
en,mistral_greedy_search_item71,56,as,True
en,mistral_greedy_search_item71,57,manned,True
en,mistral_greedy_search_item71,58,missions,True
en,mistral_greedy_search_item71,59,to,True
en,mistral_greedy_search_item71,60,establish,True
en,mistral_greedy_search_item71,61,a,True
en,mistral_greedy_search_item71,62,presence,True
en,mistral_greedy_search_item71,63,on,True
en,mistral_greedy_search_item71,64,the,True
en,mistral_greedy_search_item71,65,planet.,True
en,mistral_greedy_search_item71,66,Once,True
en,mistral_greedy_search_item71,67,a,True
en,mistral_greedy_search_item71,68,presence,True
en,mistral_greedy_search_item71,69,has,True
en,mistral_greedy_search_item71,70,been,True
en,mistral_greedy_search_item71,71,"established,",True
en,mistral_greedy_search_item71,72,several,True
en,mistral_greedy_search_item71,73,key,True
en,mistral_greedy_search_item71,74,infrastructure,True
en,mistral_greedy_search_item71,75,projects,True
en,mistral_greedy_search_item71,76,would,True
en,mistral_greedy_search_item71,77,need,True
en,mistral_greedy_search_item71,78,to,True
en,mistral_greedy_search_item71,79,be,True
en,mistral_greedy_search_item71,80,undertaken,True
en,mistral_greedy_search_item71,81,in,True
en,mistral_greedy_search_item71,82,order,True
en,mistral_greedy_search_item71,83,to,True
en,mistral_greedy_search_item71,84,support,True
en,mistral_greedy_search_item71,85,human,True
en,mistral_greedy_search_item71,86,life,True
en,mistral_greedy_search_item71,87,on,True
en,mistral_greedy_search_item71,88,Mars.,True
en,mistral_greedy_search_item71,89,These,True
en,mistral_greedy_search_item71,90,could,True
en,mistral_greedy_search_item71,91,include,True
en,mistral_greedy_search_item71,92,the,True
en,mistral_greedy_search_item71,93,construction,True
en,mistral_greedy_search_item71,94,of,True
en,mistral_greedy_search_item71,95,"habitats,",True
en,mistral_greedy_search_item71,96,such,True
en,mistral_greedy_search_item71,97,as,True
en,mistral_greedy_search_item71,98,domed,True
en,mistral_greedy_search_item71,99,cities,True
en,mistral_greedy_search_item71,100,or,True
en,mistral_greedy_search_item71,101,underground,True
en,mistral_greedy_search_item71,102,"settlements,",True
en,mistral_greedy_search_item71,103,as,True
en,mistral_greedy_search_item71,104,well,True
en,mistral_greedy_search_item71,105,as,True
en,mistral_greedy_search_item71,106,the,True
en,mistral_greedy_search_item71,107,development,True
en,mistral_greedy_search_item71,108,of,True
en,mistral_greedy_search_item71,109,systems,True
en,mistral_greedy_search_item71,110,for,True
en,mistral_greedy_search_item71,111,generating,True
en,mistral_greedy_search_item71,112,"power,",True
en,mistral_greedy_search_item71,113,producing,True
en,mistral_greedy_search_item71,114,"food,",True
en,mistral_greedy_search_item71,115,and,True
en,mistral_greedy_search_item71,116,recycling,True
en,mistral_greedy_search_item71,117,water.,False
en,mistral_greedy_search_item74,0,In,True
en,mistral_greedy_search_item74,1,the,True
en,mistral_greedy_search_item74,2,aftermath,True
en,mistral_greedy_search_item74,3,of,True
en,mistral_greedy_search_item74,4,a,True
en,mistral_greedy_search_item74,5,nuclear,True
en,mistral_greedy_search_item74,6,"war,",True
en,mistral_greedy_search_item74,7,the,True
en,mistral_greedy_search_item74,8,last,True
en,mistral_greedy_search_item74,9,remaining,True
en,mistral_greedy_search_item74,10,cities,True
en,mistral_greedy_search_item74,11,would,True
en,mistral_greedy_search_item74,12,likely,True
en,mistral_greedy_search_item74,13,be,True
en,mistral_greedy_search_item74,14,severely,True
en,mistral_greedy_search_item74,15,"damaged,",True
en,mistral_greedy_search_item74,16,with,True
en,mistral_greedy_search_item74,17,large,True
en,mistral_greedy_search_item74,18,areas,True
en,mistral_greedy_search_item74,19,of,True
en,mistral_greedy_search_item74,20,destruction,True
en,mistral_greedy_search_item74,21,and,True
en,mistral_greedy_search_item74,22,devastation.,True
en,mistral_greedy_search_item74,23,Buildings,True
en,mistral_greedy_search_item74,24,would,True
en,mistral_greedy_search_item74,25,be,True
en,mistral_greedy_search_item74,26,"toppled,",True
en,mistral_greedy_search_item74,27,streets,True
en,mistral_greedy_search_item74,28,would,True
en,mistral_greedy_search_item74,29,be,True
en,mistral_greedy_search_item74,30,cracked,True
en,mistral_greedy_search_item74,31,and,True
en,mistral_greedy_search_item74,32,"crumbling,",True
en,mistral_greedy_search_item74,33,and,True
en,mistral_greedy_search_item74,34,the,True
en,mistral_greedy_search_item74,35,landscape,True
en,mistral_greedy_search_item74,36,would,True
en,mistral_greedy_search_item74,37,be,True
